fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,type
8.363359320828392,0.41982282276921296,0.30763288292309027,2.484479094437856,0.08159036151360889,17.0,43.0,0.9952383274424378,3.314223954721893,0.7340963848639112,12.056484754201255,6.788802263905359,0.0
8.784749433762403,0.7654856127415277,0.07928677654090999,2.0918816683533046,0.08255842224471073,9.639605561177682,31.36039443882232,0.9968627313286107,3.2067526673413216,0.5180197219411159,9.691881668353306,5.0,0.0
7.855931001427768,0.5376426362338392,0.14147899115570547,2.5029279087015177,0.07799849631950534,14.0,27.323573637661607,0.9956740840353772,3.261171163480607,0.6579504639089376,10.658858910129286,5.676426362338392,0.0
10.234153280763982,0.2792185406930427,0.5376121154597535,1.4,0.049502175330968734,3.0,7.8683065615279615,0.9947086830656152,3.163950803154161,0.5152677375388816,11.747322624611185,6.1316934384720385,0.0
7.817092223407743,0.810410633084374,0.049178733831251986,2.389233997866063,0.0793607088722916,5.765815553184514,13.765815553184515,0.9973360708872292,3.2765815553184514,0.52,9.346836889363098,5.0,0.0
10.4,0.33,0.63,2.8,0.084,5.0,22.0,0.9998,3.26,0.74,11.2,7.0,0.0
10.626310414172695,0.478245972388487,0.6353225930359653,2.211693517410087,0.11000605102014263,6.058467587050434,20.0,0.9970444353661583,3.255030255100713,0.6561996068417218,11.679536344532348,5.970766206474783,0.0
10.65760538555919,0.2951618849457169,0.501429449205582,2.1677458996381125,0.07411056793141484,6.0,22.0,0.9978626756425987,3.199492974296054,0.9475564993865259,10.90507025703946,6.737324357401349,0.0
9.601274358773857,0.4318529370574688,0.5088823776551872,2.2,0.09154313752950208,9.72843123524896,41.27156876475104,0.9969828826577474,3.2777647553103746,0.6818529370574687,11.519803729348544,5.72843123524896,0.0
9.198504552340719,0.3662055985935267,0.5325607419529814,3.9418691398432713,0.09094579426562181,11.0,24.0,0.9961480559180429,3.2794579426562183,0.8055139964838167,12.05271028671891,7.0,0.0
11.093536125142174,0.1845247124004774,0.47854562815698937,1.508079843572281,0.06788688218998806,7.0,15.0,0.9973129277497156,3.219353612514218,0.6396768062571088,10.090304187713262,5.983840312855438,0.0
7.62345747584294,0.4848233147872062,0.328968474378088,2.0193123162520585,0.17995950125925286,5.0,16.0,0.9935853791789165,3.244135631039265,0.7104851900442057,12.338624632504118,6.731041054173529,0.0
7.344183145780558,0.5679084271097208,0.07255775277074111,1.9372112361462945,0.07980218537939365,19.0,27.0,0.9966479125848242,3.326047865302406,0.5967450562658325,9.637211236146294,5.0,0.0
9.57748793125657,0.4586815987501195,0.39774879312565703,2.6604479625035835,0.08434079937505973,23.0,77.8914800156235,0.9990364119515671,3.358296003124701,0.636277997656474,9.879819945317726,5.0,0.0
9.197371070640774,0.5798831586951455,0.2001168413048545,3.001168413048545,0.0809853948368932,15.002921032621362,114.99123690213591,0.9979988315869515,3.2301168413048544,0.5900584206524272,9.499707896737863,5.0,0.0
7.09146171947371,0.5724444666521717,0.13272510879634225,1.9079531929977138,0.09163625543981711,34.0,124.03976596498858,0.9956874851229749,3.4280702105034293,0.5094268140915414,10.46023403501143,5.0,0.0
6.818778496878634,0.6453281732832488,0.09583713291715124,1.8,0.10373078148978927,15.0,64.60407167707122,0.9958920814335415,3.256244300624273,0.559796416146439,9.318778496878634,5.395928322928781,0.0
7.562952065885138,0.5527785950586146,0.19332842964831246,2.2092619835287155,0.07155571901172292,7.0,28.0,0.9963333137185932,3.2864833884701006,0.5472214049413855,9.727785950586146,5.0,0.0
6.519428330200964,0.7810973527251615,0.026274232644212043,2.3238856660401925,0.1366206307705629,6.0,12.0,0.9950394523790081,3.4978972682954987,0.5434399324562699,10.943313996241157,5.238856660401928,0.0
8.293928354936142,0.41149969691059857,0.33700060617880295,2.530358225319291,0.0936678809570244,10.0,22.0,0.9979606435932171,3.3101608983042796,0.5672859740766298,10.130358225319291,5.0,0.0
9.563929806187017,0.46315820256365825,0.31431853235345086,2.515325711160473,0.07471209784310327,17.549534698342182,40.0,0.9977937000797129,3.207569795248673,0.5280186120663127,9.664860409502655,5.549534698342182,0.0
7.5472971346095505,0.41527028653904485,0.3951348422971918,1.789188538438204,0.08378377076876407,15.47297134609551,42.47297134609551,0.9978945942692191,3.3904051288362367,0.64,9.04729713460955,5.0,0.0
7.5,0.38,0.57,2.3,0.106,5.0,12.0,0.99605,3.36,0.55,11.4,6.0,0.0
8.093948752598136,0.4295384355513974,0.361815374220559,2.5060512474018632,0.0791815374220559,11.530256237009317,46.46974376299068,0.9973209431548934,3.3548409979214906,0.7092513149682299,10.840923128897204,6.0,0.0
8.1,0.87,0.0,2.2,0.084,10.0,31.0,0.99656,3.25,0.5,9.8,5.0,0.0
10.305142315913749,0.3348576840862521,0.4410284631827496,1.894857684086252,0.07310284631827495,6.474288420431261,20.52571157956874,0.9966798804643634,3.1978282737525614,0.9109136633008101,10.942286526129378,7.0,0.0
12.513698838093438,0.33499541853981457,0.5550045814601854,2.2454795352373753,0.10504383020957062,6.590867441271041,20.40913255872896,0.9998454795352374,3.2072693953016835,0.7231780697143938,10.113607208889729,6.0,0.0
9.748189516308098,0.6893463853450013,0.34500797814513323,2.153700748835136,0.07483306739516223,12.925985023297283,47.53700748835136,0.998294488767473,3.235559101397837,0.5331496255824321,9.6,4.5370074883513585,0.0
7.170827199530101,0.6121805994713635,0.051052400822323485,1.8562407992951513,0.09568722397885454,15.145864002349496,39.0,0.9966551883984729,3.3656240799295154,0.5756240799295151,9.2,5.854135997650504,0.0
7.8851509439519,0.5323783023591151,0.08128364700227664,3.9356540904582333,0.08724748426746833,26.901006293012667,60.950503146506335,0.9965296981120962,3.3575251573253166,0.66703018879038,10.670301887903799,6.0,0.0
12.416658535736506,0.5716678049968892,0.4916668292852699,2.2333170714730124,0.06516678049968891,5.1666829285269875,26.83331707147301,0.9995683009722313,3.07833317071473,0.8249956092977133,10.816658535736506,4.8333170714730125,0.0
9.375139690089378,0.7045652994592861,0.12497206198212416,2.1624301549553104,0.08180935697298897,6.156075387388276,31.0,0.9984439246126118,3.236243015495531,0.5662430154955311,9.97513969008938,6.0,0.0
8.515091978469039,0.47418896258371535,0.40452759354071177,2.5720735827752312,0.08243018395693809,17.71509197846904,110.14527593540711,0.997630183956938,3.305698160430619,0.5829055187081423,9.5,5.0,0.0
6.831425977507925,0.7119427793252378,0.03760036314889046,1.6925703910031702,0.09775404188574498,6.0,14.53714804498415,0.9962323996368511,3.4446285195501587,0.58,10.283433240485735,5.0,0.0
6.26843845343877,0.7556311458814565,0.004385384885374355,2.212292302292513,0.1177607662608821,5.561461511462564,12.438538488537436,0.9951635545940555,3.5424584604585028,0.5319269244268718,11.063123093122462,5.0,0.0
6.831105900612478,0.8709254917177065,0.07655529503062392,1.956298033129174,0.09431874430679262,20.0,56.78149016564587,0.9961416972774221,3.5453725414114676,0.7006682298162565,11.153725414114673,5.78149016564587,0.0
7.320640630582737,0.6179359369417263,0.006032031529136835,1.9603203152913684,0.08312632748298528,13.396796847086316,38.0,0.9971903383016271,3.436352346820505,0.6222242207039579,9.482562522330948,5.396796847086317,0.0
8.8,0.61,0.14,2.4,0.067,10.0,42.0,0.9969,3.19,0.59,9.5,5.0,0.0
7.238911036390867,0.5169535249202556,0.17221779272182658,1.7888711708873062,0.07394395719940092,27.722177927218265,54.27782207278173,0.9958639309691427,3.3755564414556347,0.6038831305383745,10.094395719940092,5.722177927218265,0.0
9.063336435090143,0.4718331782454928,0.4441705438626795,2.645829456137321,0.094,37.45004652635215,106.0,0.9982,3.0836663564909856,0.579000930527043,9.118331782454927,5.0,0.0
7.530069007708233,0.8067453670152032,0.021463130947113072,1.7430875396474206,0.06113018531939188,4.0,8.0,0.9962780181422882,3.351463130947113,0.3413824920705159,9.469930992291767,4.0,0.0
11.681793331251752,0.3045462000624474,0.5154537999375526,2.2181793331251756,0.07954537999375526,13.636413337496496,28.181793331251754,0.9984726899968777,3.04454346650014,1.0081711324382536,9.8,6.181793331251752,0.0
7.162080642474683,0.4493680107079114,0.2015240588935126,2.006319892920886,0.08162080642474683,22.46840053539557,53.0,0.9968241612849493,3.3715240588935127,0.6762080642474683,9.253159946460443,5.468400535395569,0.0
6.951945070944464,0.6224027464527768,0.1956178519430492,2.052631684138664,0.06452288377541564,7.0,49.87986267736116,0.9953498856310887,3.112437077112487,0.6096109858111072,9.42013732263884,5.0,0.0
8.092962936044728,0.5601613735463715,0.2485044089147117,2.114955910852883,0.08105573158912521,5.0,35.57477955426442,0.9965868042151151,3.295982364341153,0.4544867732558649,9.485044089147117,5.0,0.0
8.905933644612949,0.39673649546287865,0.5046597198483468,2.5836824773143934,0.05232635045371214,13.0,27.0,0.9950047469156904,3.3182199066161155,0.8982199066161156,13.349564020789943,7.0,0.0
8.248214352830052,0.38377101037735445,0.3642962228301798,2.2973739377358733,0.08451785647169949,19.324579792452912,52.32457979245291,0.9974157563735847,3.433508404150942,0.6432457979245291,9.78424362641524,5.32457979245291,0.0
10.8,0.45,0.33,2.5,0.099,20.0,38.0,0.99818,3.24,0.71,10.8,5.0,0.0
8.149402981016866,0.6407492520270837,0.22079253930173565,2.439522384813493,0.09184582086711807,16.549402981016865,43.0,0.9981208686558237,3.39758955284747,0.6180238807593254,9.814223875321925,5.549402981016866,0.0
15.042343983316131,0.24069938790419537,0.4435286652763443,2.341146611053772,0.07641146611053772,10.0,23.929426694473115,1.0002687772471335,3.059414004170967,0.8329426694473113,9.334089280501082,6.858853388946228,0.0
8.883479606066215,0.5493056257629042,0.36478059090067755,2.983479606066215,0.0916783684852972,16.16520393933785,111.6695921213243,0.9995356736970594,3.365131645459593,0.6083479606066214,9.549561181801355,5.0,0.0
8.766076588235073,0.6972787205881527,0.16202552941169118,1.8169617058824632,0.07955948941176617,10.0,21.389872352941545,0.9971851132000003,3.262708935294092,0.5803293588234448,9.844051058823382,5.0,0.0
6.745972061769695,0.6264688583054554,0.06810419073454564,5.864930154424239,0.07539796239563673,10.459720617696957,17.72986030884848,0.996294548891903,3.393791618530909,0.5629860308848478,10.8,6.729860308848479,0.0
7.294193155124122,0.36175809892663935,0.3564998476105973,1.9529034224379391,0.0642370874341979,15.117741443905153,28.117741443905153,0.9948389349038081,3.2382419010733607,0.7358870721952576,11.241129278047424,6.882258556094848,0.0
9.001282901422753,0.2735471502371254,0.3365811399051498,1.9348300516598775,0.06036754403794006,13.0,27.0,0.9947585504657859,3.2205131605691006,0.757735751185627,11.568377201897002,7.0,0.0
7.793461396647064,0.6070913372904415,0.25771148882647266,2.5967306983235323,0.08619278722066182,16.0,36.74182674580883,0.9967972497234617,3.328072127793382,0.5851634650838233,10.596730698323531,6.0,0.0
9.088088220625675,0.44539804175821623,0.3241254870668108,2.097617644125135,0.08861127485206757,7.0,26.674607852916218,0.9962477049155536,3.1902382355874868,0.5502382355874865,10.948401938292703,6.0,0.0
8.674764225766543,0.510654471779182,0.2985745933435317,2.2890182923312272,0.06563782518097772,28.0,65.0,0.9963124514211347,3.2584581302454274,0.4774764225766544,10.010981707668773,5.0,0.0
7.2281570770181265,0.42561804342670534,0.32718429229818735,2.4155287689456206,0.06828157077018127,34.28157077018126,102.56314154036252,0.9947538242789952,3.286894246210876,0.7039758920510586,11.870816458401826,5.718429229818735,0.0
7.486209938275512,0.39724198765510244,0.1255160246897951,2.9540331275850407,0.09103469567928585,29.045966872414958,52.95403312758504,0.99665679113993,3.3732176810690473,0.6944839753102048,10.290806625517009,5.95403312758504,0.0
7.222885239114969,0.45507458940043405,0.3293532796216917,1.6835819646681136,0.08677114760885031,14.0,37.27860654889371,0.9967768647350108,3.365074589400434,0.5850745894004341,9.144278690221258,6.0,0.0
7.168559748543793,0.48810949690295546,0.18628805029124124,1.8451522011649648,0.07549168553203653,27.86288050291241,54.13711949708759,0.9957302635222333,3.372742389941752,0.6221744653786137,10.249168553203654,5.862880502912413,0.0
9.000420768635177,0.7845266352854262,0.239873769409447,1.6997896156824117,0.078,10.0,21.0,0.996917559541916,3.2897054619553763,0.669621308228341,9.999789615682412,5.0,0.0
8.02824278752684,0.49297115010736225,0.38069014619363484,2.0976995126878837,0.08698531286453218,5.7175721247315945,15.0,0.9959953990253758,3.319769951268788,0.6174057699785276,11.37175721247316,5.7175721247315945,0.0
7.951123732940425,0.32977525341191505,0.36681649772539,1.9852062215673747,0.06278463823924825,4.82958755686525,10.0,0.9940826401608251,3.280224746588085,0.5672659909015599,11.472659909015599,7.0,0.0
7.124335242526809,0.6778323787365955,0.04324469900357451,2.0837765049821275,0.06917620338879577,19.0,27.0,0.9970729518644482,3.4286435534874893,0.6626994272419574,9.783776504982129,5.0,0.0
8.868875909118815,0.4565177613652642,0.49,2.587159772728823,0.09322958636372938,38.12840227271177,106.0,0.9979945563636612,3.1159526363592955,0.6143964318152362,9.343964318152361,5.0,0.0
7.274330577168995,0.45963058529657314,0.34935371269427845,2.0743305771689955,0.09984578631959408,4.743305771689954,11.0,0.9958718743839268,3.3454016536986027,0.5274330577168995,10.222991731506987,5.743305771689954,0.0
7.731408942769277,0.3907835018725085,0.28607560385056374,2.265704471384639,0.07265292101978055,32.00412369406583,51.33470789802195,0.9970145429502594,3.560123710821975,0.7664879732571472,10.232646050989027,5.665292101978055,0.0
12.83992902419532,0.5860514574583939,0.6260603294339792,5.50053231853511,0.0833992902419532,6.8003548790234065,42.99822560488297,1.0021800354879022,3.1159183778246162,0.7200177439511704,10.539041826636801,6.8003548790234065,0.0
9.59639806175342,0.6421727087872131,0.35084045225753535,2.6,0.08002401292164386,21.0,76.32532902611871,0.9982361348408585,3.303613484085845,0.5302401292164387,9.766266451305937,5.0,0.0
9.3,0.43,0.44,1.9,0.085,9.0,22.0,0.99708,3.28,0.55,9.5,5.0,0.0
7.1,0.43,0.42,5.5,0.071,28.0,128.0,0.9973,3.42,0.71,10.5,5.0,0.0
7.765707783572355,0.887168813060818,0.2516956813405925,1.864875097016643,0.2347365605951369,12.0,66.54958365672215,0.9959112414791012,3.19235427985275,0.8567373156683782,9.309916731344428,4.4504163432778565,0.0
7.670096380422281,0.6814630541714588,0.22601285072297086,2.4090040689697583,0.08859807239155437,17.199357463851456,96.19935746385146,0.9962927012206909,3.3040514028918833,0.4839871492770291,9.509967873192572,5.099678731925729,0.0
9.936184243320213,0.4642543837786526,0.43532164325692657,4.136184243320212,0.09689400675889477,5.0,13.404239729644209,0.998282967810751,3.284042397296442,0.7046856838102952,11.176608216284633,5.4042397296442095,0.0
7.24951353592187,0.6578918902912949,0.0,4.604648599030145,0.11404648599030144,20.3578378058259,58.0,0.9998605405485436,3.472843243883482,0.6975243232039064,9.911027012621656,5.32108109708705,0.0
7.374985076443647,0.7224895535105527,0.11752835475707141,1.7250149235563534,0.1647970092025131,15.250149235563534,48.7504477066906,0.9954902805628595,3.1300059694225415,0.6450984954719322,9.84991045866188,5.0,0.0
7.693662336958302,0.5125350652166794,0.15222545434832446,1.9301402608667173,0.09939719478266565,10.412675326083397,37.0,0.9971364779239085,3.277295584781683,0.8480987010874905,9.582535065216678,5.412675326083397,0.0
7.612342294996963,0.7035390382499493,0.0,2.147732677496456,0.07741561529997974,11.0,34.0,0.997729219235001,3.485226732250354,0.5493828852501519,9.435390382499493,5.0,0.0
8.27070998197508,0.2952515063087225,0.4093935027037382,2.193935027037382,0.0778476551371026,3.353549909875393,9.353549909875394,0.9946357401081495,3.27,0.6065679855800629,12.370709981975079,6.353549909875393,0.0
8.814255461867564,0.6086891801246277,0.3779137497023811,2.0,0.08933588280691965,15.0,54.888039064360115,0.9977355003858817,3.278650938020833,0.5800764842075894,10.377607812872023,4.111960935639882,0.0
8.159215441391458,0.6509542340811685,0.5578300123014827,1.8796077206957291,0.10718430882782917,13.401307597680903,95.4013075976809,0.9966388231620872,3.1720392279304273,0.5721046078144723,9.26052303907236,5.0,0.0
7.9004307219923975,0.6728122734444881,0.41064608298859606,2.0,0.0990818371785555,30.497846390038013,132.50646082988595,0.996511249093778,3.22506460829886,0.5903015053946782,9.648923195019007,5.0,0.0
8.311097061117213,0.3397209928477562,0.3955548530558607,2.4861128673603483,0.07316677204162089,29.0,47.72225734720696,0.9951439061001315,3.303335440832418,0.8411160286089753,12.372225734720697,6.861128673603483,0.0
